area_id,campaign,name_fr,name_en,name_source,name_strref,name_confidence,location_group,accessible_from,resolution_x1,resolution_x1_mpx,split_seedvr,map_variants_count,workload_mpx,workload_done_mpx,x1_tuiles_principales,x1_tuiles_secondaires,runs,build,status,has_night_variant,x1_tuiles_principales_nuit,x1_tuiles_secondaires_nuit,runs_nuit,build_nuit,status_nuit,spline_fit_1_0,notes
AR3006,SoA,,Watcher's Keep -- Succubus,BGEE.LUA-cheatAreas,AR3006,confirmed,,,25x21 tuiles (1600x1344px),2.15,2 - --split-rows,1,2.15,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3007,SoA,,Watcher's Keep --Cambion,BGEE.LUA-cheatAreas,AR3007,confirmed,,,20x15 tuiles (1280x960px),1.23,1 - direct,1,1.23,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3008,SoA,,Watcher's Keep -- Baalor (Paladin Sword),BGEE.LUA-cheatAreas,AR3008,confirmed,,,20x15 tuiles (1280x960px),1.23,1 - direct,1,1.23,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3009,SoA,,Watcher's Keep -- Wild Magic ?,BGEE.LUA-cheatAreas,AR3009,,,,20x15 tuiles (1280x960px),1.23,1 - direct,1,1.23,0.00,yes,yes,,,source-pending,no,,,,,,,Nom non retenu comme fiable : libelle cheatAreas marque comme incertain par les developpeurs.
AR3010,SoA,,Watcher's Keep -- Tanar'ri -- Obelisk,BGEE.LUA-cheatAreas,AR3010,confirmed,,,20x15 tuiles (1280x960px),1.23,1 - direct,1,1.23,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3011,SoA,,"Watcher's Keep -- Bard's Gloves, Manman's Journal",BGEE.LUA-cheatAreas,AR3011,confirmed,,,19x17 tuiles (1216x1088px),1.32,1 - direct,1,1.32,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3012,SoA,,Watcher's Keep -- Tahazzar,BGEE.LUA-cheatAreas,AR3012,confirmed,,,19x17 tuiles (1216x1088px),1.32,1 - direct,1,1.32,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3013,SoA,,Watcher's Keep -- Ka'rashur,BGEE.LUA-cheatAreas,AR3013,confirmed,,,19x17 tuiles (1216x1088px),1.32,1 - direct,1,1.32,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3014,SoA,,Watcher's Keep -- White Dragon Scales,BGEE.LUA-cheatAreas,AR3014,confirmed,,,19x17 tuiles (1216x1088px),1.32,1 - direct,1,1.32,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3015,SoA,,Watcher's Keep -- Aesgareth,BGEE.LUA-cheatAreas,AR3015,confirmed,,,36x22 tuiles (2304x1408px),3.24,2 - --split-rows,1,3.24,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3016,SoA,,Watcher's Keep -- Chromatic Demon; Elementalist Level,BGEE.LUA-cheatAreas,AR3016,confirmed,,,65x48 tuiles (4160x3072px),12.78,8 - --split-grid 2 4,2,25.56,0.00,yes,yes,,no,source-only,no,,,,,,,
AR3017,SoA,,Watcher's Keep -- Carston and the machine,BGEE.LUA-cheatAreas,AR3017,confirmed,,AR3021;AR3022,80x60 tuiles (5120x3840px),19.66,10 - --split-grid 2 5,2,39.32,0.00,yes,yes,,no,source-only,no,,,,,,,
AR3018,SoA,,Watcher's Keep -- Saladrex (Dragon),BGEE.LUA-cheatAreas,AR3018,confirmed,,AR3022,35x36 tuiles (2240x2304px),5.16,4 - --split-grid 2 2,1,5.16,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3019,SoA,,Watcher's Keep -- Helmite Level -- Last Seals,BGEE.LUA-cheatAreas,AR3019,confirmed,,AR3024;AR3025;AR3026,61x52 tuiles (3904x3328px),12.99,8 - --split-grid 2 4,2,25.98,0.00,yes,yes,,no,source-only,no,,,,,,,
AR3020,SoA,,Watcher's Keep -- Imprisoned One,BGEE.LUA-cheatAreas,AR3020,confirmed,,,29x27 tuiles (1856x1728px),3.21,2 - --split-rows,1,3.21,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3021,SoA,,Watcher's Keep -- Illithids,BGEE.LUA-cheatAreas,AR3021,confirmed,,AR3017,38x32 tuiles (2432x2048px),4.98,4 - --split-grid 2 2,2,9.96,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3022,SoA,,Watcher's Keep -- Anti-Paladins,BGEE.LUA-cheatAreas,AR3022,confirmed,,AR3017;AR3018;AR3027,38x36 tuiles (2432x2304px),5.60,4 - --split-grid 2 2,2,11.20,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3023,SoA,,Watcher's Keep -- 'Adventure Level' (Mini Map!!!),BGEE.LUA-cheatAreas,AR3023,confirmed,,,34x27 tuiles (2176x1728px),3.76,4 - --split-grid 2 2,1,3.76,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3024,SoA,,Watcher's Keep -- Dragon -- Fear Challenge,BGEE.LUA-cheatAreas,AR3024,confirmed,,AR3019,52x39 tuiles (3328x2496px),8.31,6 - --split-grid 2 3,2,16.62,0.00,yes,yes,,no,source-only,no,,,,,,,
AR3025,SoA,,Watcher's Keep -- Orcs -- Ixil's Nail,BGEE.LUA-cheatAreas,AR3025,confirmed,,AR3019,20x15 tuiles (1280x960px),1.23,1 - direct,2,2.46,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3026,SoA,,Watcher's Keep -- Imp -- Game,BGEE.LUA-cheatAreas,AR3026,confirmed,,AR3019,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.00,yes,yes,,,source-pending,no,,,,,,,
AR3027,SoA,,Watcher's Keep -- Crypt -- Demi-Lich,BGEE.LUA-cheatAreas,AR3027,confirmed,,AR3022,13x11 tuiles (832x704px),0.59,1 - direct,1,0.59,0.00,yes,yes,,,source-pending,no,,,,,,,
AR4000,ToB,Forêt du Téthyr,Forest of Tethir,WORLDM25,61253,official,,worldmap,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,1,4.92,0.00,yes,yes,,no,source-only,no,,,,,,,
AR4500,ToB,,,,,,,,61x53 tuiles (3904x3392px),13.24,8 - --split-grid 2 4,2,26.48,0.00,yes,yes,,no,source-only,no,,,,,,,
AR5000,ToB,Saradush,Saradush,WORLDM25,70658,official,,AR5001;AR5002;AR5003;AR5004;AR5005;AR5006;AR5008;AR5010;AR5011;AR5012;AR5013;AR5015,53x45 tuiles (3392x2880px),9.77,6 - --split-grid 2 3,2,19.54,0.00,yes,yes,,no,source-only,no,,,,,,,
AR5001,ToB,,,,,,,AR5000;AR5002;AR5007,20x17 tuiles (1280x1088px),1.39,1 - direct,1,1.39,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5002,ToB,,,,,,,AR5000;AR5001,20x17 tuiles (1280x1088px),1.39,1 - direct,1,1.39,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5003,ToB,,,,,,,AR5000,25x22 tuiles (1600x1408px),2.25,2 - --split-rows,1,2.25,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5004,ToB,,,,,,,AR5000,17x15 tuiles (1088x960px),1.04,1 - direct,1,1.04,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5005,ToB,,,,,,,AR5000,14x11 tuiles (896x704px),0.63,1 - direct,1,0.63,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5006,ToB,,,,,,,AR5000;AR5007,23x18 tuiles (1472x1152px),1.70,1 - direct,2,3.40,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5007,ToB,,,,,,,AR5001;AR5006;AR5013,38x28 tuiles (2432x1792px),4.36,4 - --split-grid 2 2,2,8.72,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5008,ToB,,,,,,,AR5000;AR5009;AR5014,22x16 tuiles (1408x1024px),1.44,1 - direct,2,2.88,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5009,ToB,,,,,,,,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5010,ToB,,,,,,,AR5000,17x13 tuiles (1088x832px),0.91,1 - direct,2,1.82,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5011,ToB,,,,,,,AR5000,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5012,ToB,,,,,,,AR5000,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5013,ToB,,,,,,,AR5000;AR5007,50x50 tuiles (3200x3200px),10.24,6 - --split-grid 2 3,2,20.48,0.00,yes,yes,,no,source-only,no,,,,,,,
AR5014,ToB,,,,,,,AR5008,24x16 tuiles (1536x1024px),1.57,1 - direct,2,3.14,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5015,ToB,,,,,,,AR5000;AR5016,15x12 tuiles (960x768px),0.74,1 - direct,2,1.48,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5016,ToB,,,,,,,AR5015,13x10 tuiles (832x640px),0.53,1 - direct,2,1.06,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5200,ToB,Monts de la Marche,Marching Mountains,WORLDM25,70662,official,,AR5201,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,2,9.84,0.00,yes,yes,,no,source-only,no,,,,,,,
AR5201,ToB,,,,,,,AR5200;AR5204,52x46 tuiles (3328x2944px),9.80,6 - --split-grid 2 3,2,19.60,0.00,yes,yes,,no,source-only,no,,,,,,,
AR5202,ToB,Forêt de Mir : le temple,Forest of Mir—The Temple,WORLDM25,70660,official,,worldmap,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,1,4.92,4.92,yes,yes,seedvr2-7b-int8-lab-grid-2x2-x4,yes,validated-installed,no,,,,,,,"Carte ToB. SeedVR2 7B INT8 LAB x4, grille 2x2 (quatre morceaux, recouvrement x1 128 px). Aucune cellule secondaire, aucune eau, aucun alpha, pas de variante nuit : preflight sans route autre que core-upscale. Build DXT1 automatique, 1200 tuiles toutes issues de l'upscale, 0 reechantillonnee, 0 hors limites, PSNR 34.5 dB. Porte l'animation FPIT1S, sans masque d'occlusion : le feu n'y est couvert par aucun polygone WED, le jeu d'origine ne l'occulte pas non plus. QA en jeu validee par l'utilisateur le 2026-09-04."
AR5203,ToB,Camp du siège,Siege Camp,WORLDM25,70661,official,,worldmap,58x35 tuiles (3712x2240px),8.31,6 - --split-grid 2 3,2,16.62,0.00,yes,yes,,no,source-only,no,,,,,,,
AR5204,ToB,,,,,,,AR5201,55x42 tuiles (3520x2688px),9.46,6 - --split-grid 2 3,2,18.92,0.00,yes,yes,,no,source-only,no,,,,,,,
AR5500,ToB,Amkethran,Amkethran,WORLDM25,70659,official,,AR5501;AR5502;AR5503;AR5504;AR5505;AR5506;AR5507;AR5509,60x42 tuiles (3840x2688px),10.32,6 - --split-grid 2 3,2,20.64,0.00,yes,yes,,no,source-only,no,,,,,,,
AR5501,ToB,,,,,,,AR5500,15x11 tuiles (960x704px),0.68,1 - direct,1,0.68,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5502,ToB,,,,,,,AR5500,11x8 tuiles (704x512px),0.36,1 - direct,1,0.36,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5503,ToB,,,,,,,AR5500,10x7 tuiles (640x448px),0.29,1 - direct,1,0.29,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5504,ToB,,,,,,,AR5500,23x18 tuiles (1472x1152px),1.70,1 - direct,1,1.70,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5505,ToB,,,,,,,AR5500,32x25 tuiles (2048x1600px),3.28,2 - --split-rows,1,3.28,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5506,ToB,,,,,,,AR5500,11x8 tuiles (704x512px),0.36,1 - direct,1,0.36,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5507,ToB,,,,,,,AR5500,11x8 tuiles (704x512px),0.36,1 - direct,1,0.36,0.00,yes,yes,,,source-pending,no,,,,,,,
AR5509,ToB,,,,,,,AR5500,21x17 tuiles (1344x1088px),1.46,1 - direct,2,2.92,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6000,ToB,Antre d'Abazigal,Abazigal's Lair,WORLDM25,71739,official,,AR6001,36x35 tuiles (2304x2240px),5.16,4 - --split-grid 2 2,1,5.16,0.00,yes,yes,,no,source-only,no,,,,,,,
AR6001,ToB,,,,,,,AR6000;AR6002;AR6003;AR6004,21x17 tuiles (1344x1088px),1.46,1 - direct,2,2.92,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6002,ToB,,,,,,,AR6001,31x19 tuiles (1984x1216px),2.41,2 - --split-rows,2,4.82,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6003,ToB,,,,,,,AR6001,28x29 tuiles (1792x1856px),3.33,2 - --split-rows,2,6.66,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6004,ToB,,,,,,,AR6001;AR6005,34x32 tuiles (2176x2048px),4.46,4 - --split-grid 2 2,1,4.46,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6005,ToB,,,,,,,AR6004,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,1,4.92,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6008,ToB,,,,,,,AR6012,20x15 tuiles (1280x960px),1.23,1 - direct,2,2.46,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6011,ToB,,,,,,,,21x14 tuiles (1344x896px),1.20,1 - direct,1,1.20,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6012,ToB,,,,,,,AR6008,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6100,ToB,Enclave de Sendaï,Sendai's Enclave,WORLDM25,71738,official,,AR6101;AR6108;AR6111,38x26 tuiles (2432x1664px),4.05,4 - --split-grid 2 2,2,8.10,0.00,yes,yes,,no,source-only,no,,,,,,,
AR6101,ToB,,,,,,,AR6100;AR6102;AR6103,56x44 tuiles (3584x2816px),10.09,6 - --split-grid 2 3,2,20.18,0.00,yes,yes,,no,source-only,no,,,,,,,
AR6102,ToB,,,,,,,AR6101;AR6104,48x25 tuiles (3072x1600px),4.92,4 - --split-grid 2 2,1,4.92,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6103,ToB,,,,,,,AR6101;AR6104,45x24 tuiles (2880x1536px),4.42,4 - --split-grid 2 2,1,4.42,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6104,ToB,,,,,,,AR6102;AR6103;AR6105,42x32 tuiles (2688x2048px),5.51,4 - --split-grid 2 2,2,11.02,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6105,ToB,,,,,,,AR6104;AR6106,25x19 tuiles (1600x1216px),1.95,2 - --split-rows,2,3.90,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6106,ToB,,,,,,,AR6105;AR6107,18x15 tuiles (1152x960px),1.11,1 - direct,2,2.22,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6107,ToB,,,,,,,AR6106;AR6108,20x15 tuiles (1280x960px),1.23,1 - direct,2,2.46,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6108,ToB,,,,,,,AR6107,20x20 tuiles (1280x1280px),1.64,1 - direct,1,1.64,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6109,ToB,,,,,,,AR6101,24x18 tuiles (1536x1152px),1.77,1 - direct,1,1.77,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6110,ToB,,,,,,,AR6104,20x15 tuiles (1280x960px),1.23,1 - direct,1,1.23,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6111,ToB,,,,,,,AR6100,13x10 tuiles (832x640px),0.53,1 - direct,1,0.53,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6200,ToB,,,,,,,,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,2,9.84,0.00,yes,yes,,,source-pending,no,,,,,,,
AR6300,ToB,Oasis,The Oasis,WORLDM25,71740,official,,worldmap,36x20 tuiles (2304x1280px),2.95,2 - --split-rows,2,5.90,0.00,yes,yes,,no,source-only,no,,,,,,,
AR6400,ToB,Forêt du nord,North Forest,WORLDM25,61428,official,,worldmap,39x30 tuiles (2496x1920px),4.79,4 - --split-grid 2 2,1,4.79,0.00,yes,yes,,no,source-only,no,,,,,,,
OH4000,SoA,Amphithéâtre abandonné,Abandoned Amphitheater,WORLDMAP,84799,official,,worldmap,80x60 tuiles (5120x3840px),19.66,10 - --split-grid 2 5,2,39.32,39.32,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-jour,yes,validated-installed,yes,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-nuit,yes,validated-installed,,"Lot oh-companions (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x5-x4-jour); 0 hors limites; PSNR 35.19 dB; build dans maps/OH4000/runs/seedvr2-7b-int8-lab-grid-2x5-x4-jour/05_build/. NON injecte dans override : build present uniquement dans maps/OH4000/runs/seedvr2-7b-int8-lab-grid-2x5-x4-jour/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Variante nuit : SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x5-x4-nuit); 0 hors limites; PSNR 37.49 dB; build dans maps/OH4000/runs/seedvr2-7b-int8-lab-grid-2x5-x4-nuit/05_build/. NON injectee non plus, meme statut en attente. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-26 (lots Windspear-Druid/OH-companions)."
OH4100,SoA,Temple hérétique,Heretic Temple,WORLDMAP,84800,official,,OH4101,80x60 tuiles (5120x3840px),19.66,10 - --split-grid 2 5,4,78.64,78.64,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-jour,yes,validated-installed,yes,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-nuit,yes,validated-installed,,"Lot oh-companions (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x5-x4-jour); 0 hors limites; PSNR 37.12 dB; build dans maps/OH4100/runs/seedvr2-7b-int8-lab-grid-2x5-x4-jour/05_build/. NON injecte dans override : build present uniquement dans maps/OH4100/runs/seedvr2-7b-int8-lab-grid-2x5-x4-jour/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Variante nuit : SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x5-x4-nuit); 0 hors limites; PSNR 40.18 dB; build dans maps/OH4100/runs/seedvr2-7b-int8-lab-grid-2x5-x4-nuit/05_build/. NON injectee non plus, meme statut en attente. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-26 (lots Windspear-Druid/OH-companions)."
OH4101,SoA,,Rasaad - Dark Moon Heretic Temple Interior,BGEE.LUA-cheatAreas,OH4101,confirmed,,OH4100,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,4,19.68,19.68,yes,yes,seedvr2-7b-int8-lab-grid-2x2-x4-jour,yes,validated-installed,yes,yes,yes,seedvr2-7b-int8-lab-grid-2x2-x4-nuit,yes,validated-installed,,"Lot oh-companions (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x2-x4-jour); 0 hors limites; PSNR 38.90 dB; build dans maps/OH4101/runs/seedvr2-7b-int8-lab-grid-2x2-x4-jour/05_build/. NON injecte dans override : build present uniquement dans maps/OH4101/runs/seedvr2-7b-int8-lab-grid-2x2-x4-jour/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Variante nuit : SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x2-x4-nuit); 0 hors limites; PSNR 38.96 dB; build dans maps/OH4101/runs/seedvr2-7b-int8-lab-grid-2x2-x4-nuit/05_build/. NON injectee non plus, meme statut en attente. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-26 (lots Windspear-Druid/OH-companions)."
OH4200,ToB,Camp de Rocheprofonde,Deepstone Clanhold,WORLDM25,84801,official,,OH4210;OH4220,60x45 tuiles (3840x2880px),11.06,8 - --split-grid 2 4,4,44.24,0.00,yes,yes,,no,source-only,yes,yes,yes,,,,,
OH4210,ToB,,,,,,,OH4200;OH4220,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,2,9.84,0.00,yes,yes,,,source-pending,no,,,,,,,
OH4220,ToB,,,,,,,OH4200;OH4210;OH4230,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,2,9.84,0.00,yes,yes,,,source-pending,no,,,,,,,
OH4230,ToB,,,,,,,OH4220,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,1,4.92,0.00,yes,yes,,,source-pending,no,,,,,,,
OH5000,SoA,,Dorn - Radiant Heart (Wedding),BGEE.LUA-cheatAreas,OH5000,confirmed,,AR0900,37x29 tuiles (2368x1856px),4.40,4 - --split-grid 2 2,2,8.80,8.80,yes,yes,upscale-01,yes,validated-installed,no,,,,,,,"Mariage de Dorn (Coeur Radieux) - SeedVR2 7B/LAB x4, grille 2x2 (quatre morceaux); 735 tuiles upscalees, 0 reechantillonnee, 0 OOB; DXT1 automatique (zone opaque); PSNR 36.69 dB; couture maximale 4.12 sigma (au-dessus de la limite indicative ; meme ligne diagonale qu'AR0903, carte partagee, probable bordure decorative); injection SHA validee (0 divergence, 16 fichiers); QA en jeu validee par l'utilisateur le 2026-08-19, aucun defaut signale."
OH5100,SoA,Gorge de la Résurrection,Resurrection Gorge,WORLDMAP,80786,official,,worldmap,80x60 tuiles (5120x3840px),19.66,10 - --split-grid 2 5,2,39.32,39.32,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-jour,yes,validated-installed,yes,yes,yes,seedvr2-7b-int8-lab-grid-2x5-x4-nuit,yes,validated-installed,,"Lot oh-companions (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x5-x4-jour); 0 hors limites; PSNR 36.12 dB; build dans maps/OH5100/runs/seedvr2-7b-int8-lab-grid-2x5-x4-jour/05_build/. NON injecte dans override : build present uniquement dans maps/OH5100/runs/seedvr2-7b-int8-lab-grid-2x5-x4-jour/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Variante nuit : SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x5-x4-nuit); 0 hors limites; PSNR 39.34 dB; build dans maps/OH5100/runs/seedvr2-7b-int8-lab-grid-2x5-x4-nuit/05_build/. NON injectee non plus, meme statut en attente. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-26 (lots Windspear-Druid/OH-companions)."
OH5110,ToB,,Dorn - Resurrection Gorge Cave,BGEE.LUA-cheatAreas,OH5110,confirmed,,OH5200,21x14 tuiles (1344x896px),1.20,1 - direct,1,1.20,0.00,yes,yes,,,source-pending,no,,,,,,,
OH5120,ToB,,Dorn - Resurrection Gorge Tree Interior,BGEE.LUA-cheatAreas,OH5120,confirmed,,OH5200,20x15 tuiles (1280x960px),1.23,1 - direct,1,1.23,0.00,yes,yes,,,source-pending,no,,,,,,,
OH5200,ToB,,Dorn - Resurrection Gorge Interior,BGEE.LUA-cheatAreas,OH5200,confirmed,,OH5110;OH5120,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,2,9.84,0.00,yes,yes,,no,source-only,yes,yes,yes,,,,,
OH5300,SoA,Camp heaumite,Helmite Camp,WORLDMAP,80785,official,,worldmap,40x30 tuiles (2560x1920px),4.92,4 - --split-grid 2 2,2,9.84,9.84,yes,yes,seedvr2-7b-int8-lab-grid-2x2-x4-jour,yes,validated-installed,yes,yes,yes,seedvr2-7b-int8-lab-grid-2x2-x4-nuit,yes,validated-installed,,"Lot oh-companions (traitement de masse 2026-08-26, run_lot_batch.py) - SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x2-x4-jour); 0 hors limites; PSNR 35.46 dB; build dans maps/OH5300/runs/seedvr2-7b-int8-lab-grid-2x2-x4-jour/05_build/. NON injecte dans override : build present uniquement dans maps/OH5300/runs/seedvr2-7b-int8-lab-grid-2x2-x4-jour/05_build/. A verifier visuellement (hors jeu ou QA in-game) avant validation. Variante nuit : SeedVR2 7B INT8 x4/LAB (seedvr2-7b-int8-lab-grid-2x2-x4-nuit); 0 hors limites; PSNR 37.54 dB; build dans maps/OH5300/runs/seedvr2-7b-int8-lab-grid-2x2-x4-nuit/05_build/. NON injectee non plus, meme statut en attente. Injection en override effectuee le 2026-08-26 : copie TIS+PVRZ du build, 0 divergence SHA-256 (35 fichiers, jour+nuit), aucun overlay partage touche. En attente de verification visuelle par l'utilisateur avant validated-installed. QA en jeu validee par l'utilisateur le 2026-08-26 (lots Windspear-Druid/OH-companions)."
