animation_id,animation_id_decimal,ids_symbol,ids_present,ini_present,symbol_class,symbol_gender,symbol_race,symbol_variant,animation_family,animation_type,engine_section,ini_resref,ini_source_bif,ini_sha256,split_bams,false_color,can_lie_down,detected_by_infravision,equip_helmet,resref,resref_paperdoll,resref_armor_base,resref_armor_specific,armor_max_code,height_code,height_code_helmet,height_code_shield,resref_weapon1,resref_weapon2,ini_sections_json,runtime_profile,runtime_supported,family_count,pipeline_ready_family_count,override_collision,blocker
0xE28B,57995,ABISHAI_WHITE,yes,yes,ABISHAI_WHITE,,,,0xE000,E000,monster_icewind,E28B.INI,data/Patch2.bif,7B02B86B14184A8E97FC32B6A2850CD93736C8BC102D8E40886D5D1B430A3A32,,,,1,,MABW,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""24"",""move_scale"":""8"",""personal_space"":""3"",""sound_freq"":""10"",""walk_sound"":""WAL_24""},""monster_icewind"":{""detected_by_infravision"":""1"",""resref"":""MABW""},""sounds"":{""attack"":""abish03a,blank"",""attack_backslash"":""abish03a,blank"",""attack_backslash_frame"":""0,0"",""attack_frame"":""0,0"",""attack_jab"":""abish04a,blank"",""attack_jab_frame"":""0,0"",""attack_slash"":""abish03a,blank"",""attack_slash_frame"":""0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""abish01a,blank,abish02a,blank"",""battle_cry_frame"":""0,0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""abish07a,blank,abish08a,blank"",""damage_frame"":""0,0,0,0"",""die"":""abish09a,blank,abish10a,blank"",""die_frame"":""0,0,0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_md01a,bf_md02a,bf_md03a"",""fall_frame"":""7,7,7"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""abish01a,blank,abish02a,blank"",""selection_frame"":""0,0,0,0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE28C,57996,DRAGON_WHITE_YOUNG,yes,yes,DRAGON_WHITE_YOUNG,,,,0xE000,E000,monster_icewind,E28C.INI,data/Patch2.bif,8DCAB448A91597825B6DE807332F3F4394EE9BF11B77D31CF63AA317C8128ADE,,,,1,,MWD2,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""36"",""move_scale"":""9"",""personal_space"":""5"",""sound_freq"":""9"",""walk_sound"":""WAL_09""},""monster_icewind"":{""detected_by_infravision"":""1"",""resref"":""MWD2""},""sounds"":{""attack"":""baby03a,blank"",""attack_backslash"":""baby04a,blank"",""attack_backslash_frame"":""0,0"",""attack_frame"":""0,0"",""attack_jab"":""baby05a,blank"",""attack_jab_frame"":""0,0"",""attack_slash"":""baby03a,blank"",""attack_slash_frame"":""0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""baby01a,blank,baby02a,blank"",""battle_cry_frame"":""0,0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""baby07a,blank,baby08a,blank"",""damage_frame"":""0,0,0,0"",""die"":""baby09a,blank,baby10a,blank"",""die_frame"":""0,0,0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_lg01a,bf_lg02a,bf_lg03a"",""fall_frame"":""15,15,15"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""baby01a,blank,baby02a,blank"",""selection_frame"":""0,0,0,0"",""shoot"":""baby06a,blank"",""shoot_frame"":""0,0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE28D,57997,DRAGON_SILVER_YOUNG,yes,yes,DRAGON_SILVER_YOUNG,,,,0xE000,E000,monster_icewind,E28D.INI,data/Patch2.bif,8D42722C16D142B3316F094D2E2B1C198B96D8E7DBCFDF9047CC3E927A866303,,,,1,,MWD2,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""36"",""move_scale"":""9"",""new_palette"":""MWD2_SI"",""personal_space"":""5"",""sound_freq"":""9"",""walk_sound"":""WAL_09""},""monster_icewind"":{""detected_by_infravision"":""1"",""resref"":""MWD2""},""sounds"":{""attack"":""baby03a,blank"",""attack_backslash"":""baby04a,blank"",""attack_backslash_frame"":""0,0"",""attack_frame"":""0,0"",""attack_jab"":""baby05a,blank"",""attack_jab_frame"":""0,0"",""attack_slash"":""baby03a,blank"",""attack_slash_frame"":""0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""baby01a,blank,baby02a,blank"",""battle_cry_frame"":""0,0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""baby07a,blank,baby08a,blank"",""damage_frame"":""0,0,0,0"",""die"":""baby09a,blank,baby10a,blank"",""die_frame"":""0,0,0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_lg01a,bf_lg02a,bf_lg03a"",""fall_frame"":""15,15,15"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""baby01a,blank,baby02a,blank"",""selection_frame"":""0,0,0,0"",""shoot"":""baby06a,blank"",""shoot_frame"":""0,0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE28E,57998,DRAGON_GREEN_YOUNG,yes,yes,DRAGON_GREEN_YOUNG,,,,0xE000,E000,monster_icewind,E28E.INI,data/Patch2.bif,9840F474D3E08E3B18ABD9CF671B50ECC7FAF3D7B9FC11F92AFC372ABE43C37A,,,,1,,MWD2,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""36"",""move_scale"":""9"",""new_palette"":""MWD2_GR"",""personal_space"":""5"",""sound_freq"":""9"",""walk_sound"":""WAL_09""},""monster_icewind"":{""detected_by_infravision"":""1"",""resref"":""MWD2""},""sounds"":{""attack"":""baby03a,blank"",""attack_backslash"":""baby04a,blank"",""attack_backslash_frame"":""0,0"",""attack_frame"":""0,0"",""attack_jab"":""baby05a,blank"",""attack_jab_frame"":""0,0"",""attack_slash"":""baby03a,blank"",""attack_slash_frame"":""0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""baby01a,blank,baby02a,blank"",""battle_cry_frame"":""0,0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""baby07a,blank,baby08a,blank"",""damage_frame"":""0,0,0,0"",""die"":""baby09a,blank,baby10a,blank"",""die_frame"":""0,0,0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_lg01a,bf_lg02a,bf_lg03a"",""fall_frame"":""15,15,15"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""baby01a,blank,baby02a,blank"",""selection_frame"":""0,0,0,0"",""shoot"":""baby06a,blank"",""shoot_frame"":""0,0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE28F,57999,DROWNED_DEAD_RED,yes,yes,DROWNED_DEAD_RED,,,,0xE000,E000,monster_icewind,E28F.INI,data/Patch2.bif,5AC1B5145AE72EC6F4932C83F5AEED1ADE6E36B961BA1DF8E8F5AD22B3FEE015,,,,0,,MDRD,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""4"",""new_palette"":""MDRD_RE"",""personal_space"":""3"",""sound_freq"":""10"",""walk_sound"":""*""},""monster_icewind"":{""detected_by_infravision"":""0"",""resref"":""MDRD""},""sounds"":{""attack"":""drown03,blank"",""attack_backslash"":""drown03"",""attack_backslash_frame"":""0"",""attack_frame"":""0,0"",""attack_jab"":""drown04"",""attack_jab_frame"":""0"",""attack_slash"":""drown03,blank"",""attack_slash_frame"":""0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""drown01,drown02"",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""drown07,drown08"",""damage_frame"":""0"",""die"":""drown09,drown10"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE290,58000,HALFDRAGON_GREEN,yes,yes,HALFDRAGON_GREEN,,,,0xE000,E000,monster_icewind,E290.INI,data/Patch2.bif,FA875B676CD96F95C850CF1309FD43FD75E314AD595B4F3B07BFD85D1EF8DA55,,,,1,,MDH2,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""24"",""move_scale"":""10"",""new_palette"":""MDH2_GR"",""personal_space"":""3"",""sound_freq"":""7"",""walk_sound"":""WAL_24""},""monster_icewind"":{""detected_by_infravision"":""1"",""resref"":""MDH2""},""sounds"":{""attack"":""hdrag03a,hdrag03b,blank"",""attack_backslash"":""hdrag04a,hdrag04b,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0"",""attack_jab"":""hdrag05a,hdrag05b,blank"",""attack_jab_frame"":""0,0,0"",""attack_slash"":""hdrag03a,hdrag03b,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""hdrag01a,hdrag01b,blank"",""battle_cry_frame"":""0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""hdrag07a,blank,hdrag08a,hdrag08b,blank"",""damage_frame"":""0,0,0,0,0"",""die"":""hdrag09a,hdrag09b,hdrag09c,hdrag09d,blank"",""die_frame"":""0,0,0,0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_md01a,bf_md02a,bf_md03a"",""fall_frame"":""15,15,15"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""hdrag01a,hdrag01b,blank,blank"",""selection_frame"":""0,0,0,0"",""shoot"":""hdrag06a,hdrag06b,blank"",""shoot_frame"":""0,0,0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE291,58001,BUGBEAR_SHAMAN,yes,yes,BUGBEAR_SHAMAN,,,,0xE000,E000,monster_icewind,E291.INI,data/Patch2.bif,BC5DD7CE5BC2BF14F83D892E94ECD62DB466C3C502C3A8AC8E89098666274CB1,,,,1,,MBU2,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""8"",""new_palette"":""MBU2_SH"",""personal_space"":""3"",""sound_freq"":""7"",""walk_sound"":""WAL_24""},""monster_icewind"":{""detected_by_infravision"":""1"",""resref"":""MBU2""},""sounds"":{""attack"":""bgcpt03a,bgcpt03b,blank"",""attack_backslash"":""bgcpt03a,bgcpt03b,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":""bgcpt04a,bgcpt04b,blank"",""attack_jab_frame"":""0,0,0"",""attack_slash"":""bgcpt03a,bgcpt03b,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""bgcpt01a,blank,bgcpt02a,blank"",""battle_cry_frame"":""0,0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""bgcpt07a,blank,bgcpt08a,blank"",""damage_frame"":""0,0,0,0"",""die"":""bgcpt09a,blank,bgcpt10a,blank"",""die_frame"":""0,0,0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_md01a,bf_md02a,bf_md03a"",""fall_frame"":""17,17,17"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""bgcpt01a,blank,bgcpt02a,blank"",""selection_frame"":""0,0,0,0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE292,58002,ETTIN_GHOST,yes,yes,ETTIN_GHOST,,,,0xE000,E000,monster_icewind,E292.INI,data/Patch2.bif,F6049163F32D4C7DFDD2EB075CC3A43C96BFAD406E016F145C8F8E03E46BD1A0,,,,0,,METN,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""63"",""color_chunks"":""0"",""ellipse"":""48"",""move_scale"":""8"",""new_palette"":""METN_GH"",""personal_space"":""5"",""sound_freq"":""8"",""walk_sound"":""WAL_09""},""monster_icewind"":{""detected_by_infravision"":""0"",""resref"":""METN""},""sounds"":{""attack"":""ettin03a,ettin03b"",""attack_backslash"":""ettin04a,ettin04b"",""attack_backslash_frame"":""0,0"",""attack_frame"":""0,0"",""attack_jab"":""ettin04a,ettin04b"",""attack_jab_frame"":""0,0"",""attack_slash"":""ettin03a,ettin03b"",""attack_slash_frame"":""0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""ettin01,ettin02,blank,blank"",""battle_cry_frame"":""0,0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""ettin07,ettin08"",""damage_frame"":""0,0"",""die"":""ettin09a,ettin09b"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_md01,bf_md02,bf_md03,bf_md04,bf_md05,bf_md06"",""fall_frame"":""2,2,2,2,2,2"",""head_turn"":""ettin11,blank"",""head_turn_frame"":""0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""ettin01,ettin02"",""selection_frame"":""0,0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,1,no,
0xE293,58003,GIANT_HILL,yes,yes,GIANT_HILL,,,,0xE000,E000,monster_icewind,E293.INI,data/Patch2.bif,911D15B9CE8431B12B5B2B624BE2A620AAD0DCD5D9FA658F388A6AF6173D2F92,,,,1,,MGHI,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""40"",""move_scale"":""8"",""personal_space"":""5"",""sound_freq"":""10"",""walk_sound"":""WAL_09""},""monster_icewind"":{""detected_by_infravision"":""1"",""resref"":""MGHI""},""sounds"":{""attack"":""verbee03"",""attack_backslash"":""verbee04"",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":""verbee04"",""attack_jab_frame"":""0"",""attack_slash"":""verbee03"",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""verbee01,verbee02"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""verbee07,verbee08"",""damage_frame"":""0,0"",""die"":""verbee09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_lg01,bf_lg02,bf_lg03,bf_lg04,bf_lg05,bf_lg06"",""fall_frame"":""3,3,3,3,3,3"",""head_turn"":""verbee11"",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""verbee01,verbee02"",""selection_frame"":""0,0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE294,58004,BONEBAT,yes,yes,BONEBAT,,,,0xE000,7000,monster_icewind,E294.INI,data/Patch2.bif,1FDCA2D67028F752E0EAF6105B8B92E53FDDC408D3B8292F5621BF285CAB0275,,,,1,,MBON,,,,,,,,,,"{""general"":{""animation_type"":""7000"",""cast_frame"":""9"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""16"",""move_scale"":""10"",""personal_space"":""3"",""sound_freq"":""-1"",""walk_sound"":""-""},""monster_icewind"":{""detected_by_infravision"":""1"",""resref"":""MBON""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":""wspid03"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":"""",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,animation-type-id-mismatch;runtime-profile-unsupported
0xE300,58112,GHOST,yes,yes,GHOST,,,,0xE000,E000,monster_icewind,E300.INI,data/Patch2.bif,B5DF45C732CB55A315EBBEBEFD9D3A43D7DF94B079AC23A004210D3BBB54EE39,,,,0,,MGHO,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""63"",""color_chunks"":""255"",""ellipse"":""16"",""move_scale"":""7"",""personal_space"":""3"",""sound_freq"":""5"",""walk_sound"":""-""},""monster_icewind"":{""detected_by_infravision"":""0"",""resref"":""MGHO"",""translucent"":""1""},""sounds"":{""attack"":""ghost03a,ghost03b"",""attack_backslash"":""ghost04a,ghost04b"",""attack_backslash_frame"":""0,0"",""attack_frame"":""0,0"",""attack_jab"":""ghost04a,ghost04b"",""attack_jab_frame"":""0,0"",""attack_slash"":""ghost03a,ghost03b"",""attack_slash_frame"":""0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""ghost01,ghost02,blank,blank"",""battle_cry_frame"":""0,0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""ghost07a,ghost07b,ghost08a,ghost08b"",""damage_frame"":""0,0,0,0"",""die"":""ghost09a,ghost09b,ghost10a,ghost10b"",""die_frame"":""0,0,0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""blank"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""ghost01,ghost02"",""selection_frame"":""0,0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE310,58128,GHOUL_GREATER,yes,yes,GHOUL_GREATER,,,,0xE000,E000,monster_icewind,E310.INI,data/Patch2.bif,F30F93B4EFB5AA9EBB3C1C7914D875D388AC7BB45B9CE6F76FB258689A189E1E,,,,0,,MGH2,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""66"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""7"",""personal_space"":""3"",""sound_freq"":""10"",""walk_sound"":""WAL_25""},""monster_icewind"":{""detected_by_infravision"":""0"",""resref"":""MGH2""},""sounds"":{""attack"":""ghoul03a,ghoul03b,blank,blank"",""attack_backslash"":""ghoul04a,ghoul04b,blank,blank"",""attack_backslash_frame"":""0,0,0,0"",""attack_frame"":""0,0,0,0"",""attack_jab"":""ghoul04a,ghoul04b,blank,blank"",""attack_jab_frame"":""0,0,0,0"",""attack_slash"":""ghoul03a,ghoul03b,blank,blank"",""attack_slash_frame"":""0,0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""ghoul01a,ghoul02a,blank,blank,blank,blank"",""battle_cry_frame"":""0,0,0,0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""ghoul07,ghoul08a"",""damage_frame"":""0,0"",""die"":""ghoul09a,ghoul10"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_sm01,bf_sm02,bf_sm03,bf_sm04,bf_sm05"",""fall_frame"":""2,2,2,2,2"",""head_turn"":""ghoul11,blank,blank"",""head_turn_frame"":""0,0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""ghoul01a,ghoul02a"",""selection_frame"":""0,0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE320,58144,GHAST_GREATER,yes,yes,GHAST_GREATER,,,,0xE000,E000,monster_icewind,E320.INI,data/Patch2.bif,36EB6455477190B8519CD2F73D74BD708670B8C61A8F5D3391DD0B2122CEDB35,,,,0,,MGH3,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""66"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""7"",""personal_space"":""3"",""sound_freq"":""10"",""walk_sound"":""WAL_25""},""monster_icewind"":{""detected_by_infravision"":""0"",""resref"":""MGH3""},""sounds"":{""attack"":""ghoul03a,ghoul03b,blank,blank"",""attack_backslash"":""ghoul04a,ghoul04b,blank,blank"",""attack_backslash_frame"":""0,0,0,0"",""attack_frame"":""0,0,0,0"",""attack_jab"":""ghoul04a,ghoul04b,blank,blank"",""attack_jab_frame"":""0,0,0,0"",""attack_slash"":""ghoul03a,ghoul03b,blank,blank"",""attack_slash_frame"":""0,0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""ghoul01,ghoul02,blank,blank,blank,blank"",""battle_cry_frame"":""0,0,0,0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""ghoul07,ghoul08"",""damage_frame"":""0,0"",""die"":""ghoul09,ghoul10"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_sm01,bf_sm02,bf_sm03,bf_sm04,bf_sm05"",""fall_frame"":""2,2,2,2,2"",""head_turn"":""ghoul11,blank,blank"",""head_turn_frame"":""0,0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""ghoul01,ghoul02"",""selection_frame"":""0,0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,0,no,
0xE400,58368,GOBLIN_AXE,yes,yes,GOBLIN_AXE,,,,0xE000,E000,monster_icewind,E400.INI,data/Patch2.bif,6552E05AC2A063FE1794D3A4B122F9FA2519045AD5BCE3C992286DBDB1B54D68,,,,1,,MGO1,,,,,,,,,,"{""general"":{""animation_type"":""e000"",""cast_frame"":""4"",""color_blood"":""66"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""7"",""personal_space"":""3"",""sound_freq"":""8""},""monster_icewind"":{""detected_by_infravision"":""1"",""resref"":""MGO1""},""sounds"":{""attack"":""gobaxe3a,gobaxe3b,blank,blank"",""attack_backslash"":""gobaxe4a,gobaxe4b,blank,blank"",""attack_backslash_frame"":""0,0,0,0"",""attack_frame"":""0,0,0,0"",""attack_jab"":""gobaxe4a,gobaxe4b,blank,blank"",""attack_jab_frame"":""0,0,0,0"",""attack_slash"":""gobaxe3a,gobaxe3b,blank,blank"",""attack_slash_frame"":""0,0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""gobaxe1,gobaxe2,blank,blank,blank"",""battle_cry_frame"":""0,0,0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""gobaxe7,gobaxe8"",""damage_frame"":""0,0"",""die"":""gobaxe9,gobaxe10"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""bf_lg01,bf_lg02,bf_lg03,bf_lg04,bf_lg05,bf_lg06"",""fall_frame"":""2,2,2,2,2"",""head_turn"":""gobaxe11,blank,blank"",""head_turn_frame"":""0,0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""gobaxe1,gobaxe2"",""selection_frame"":""0,0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",monster-icewind-bg2ee-2.7.3.0,yes,1,1,no,
