asset_key,asset_id,family_id,variant_id,asset_directory,source_set_sha256,production_run,production_run_sha256,production_state,selected_run,selected_run_sha256,qa_state,qa_evidence,installation_state,installation_receipt,catalog_generation,release_state,release_candidate,notes
sprites:family:0x6311:helmet:item-animation-code:J5:WQMJ5:x2-nearest,sprites:family:0x6311:helmet:item-animation-code:J5:WQMJ5,0x6311:helmet:item-animation-code:J5:WQMJ5,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/helm13-wqmj5,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:helmet:item-animation-code:J6:WQMJ6:x2-nearest,sprites:family:0x6311:helmet:item-animation-code:J6:WQMJ6,0x6311:helmet:item-animation-code:J6:WQMJ6,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/helm01-wqmj6,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:helmet:item-animation-code:J7:WQMJ7:x2-nearest,sprites:family:0x6311:helmet:item-animation-code:J7:WQMJ7,0x6311:helmet:item-animation-code:J7:WQMJ7,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/helm07-wqmj7,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:helmet:item-animation-code:J8:WQMJ8:x2-nearest,sprites:family:0x6311:helmet:item-animation-code:J8:WQMJ8,0x6311:helmet:item-animation-code:J8:WQMJ8,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/helm03-wqmj8,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:helmet:item-animation-code:J9:WQMJ9:x2-nearest,sprites:family:0x6311:helmet:item-animation-code:J9:WQMJ9,0x6311:helmet:item-animation-code:J9:WQMJ9,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/compon05-wqmj9,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:helmet:item-animation-code:JA:WQMJA:x2-nearest,sprites:family:0x6311:helmet:item-animation-code:JA:WQMJA,0x6311:helmet:item-animation-code:JA:WQMJA,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/helm05-wqmja,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:helmet:item-animation-code:JB:WQMJB:x2-nearest,sprites:family:0x6311:helmet:item-animation-code:JB:WQMJB,0x6311:helmet:item-animation-code:JB:WQMJB,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/bdhelm16-wqmjb,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:helmet:item-animation-code:JC:WQMJC:x2-nearest,sprites:family:0x6311:helmet:item-animation-code:JC:WQMJC,0x6311:helmet:item-animation-code:JC:WQMJC,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/helm12-wqmjc,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:helmet:item-animation-code:YW:WQMYW:x2-nearest,sprites:family:0x6311:helmet:item-animation-code:YW:WQMYW,0x6311:helmet:item-animation-code:YW:WQMYW,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/wings01b-wqmyw,,,,blocked,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:helmet:item-animation-code:ZW:WQMZW:x2-nearest,sprites:family:0x6311:helmet:item-animation-code:ZW:WQMZW,0x6311:helmet:item-animation-code:ZW:WQMZW,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/wings01-wqmzw,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:C0:WQMC0:x2-nearest,sprites:family:0x6311:shield:item-animation-code:C0:WQMC0,0x6311:shield:item-animation-code:C0:WQMC0,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/shld01-wqmc0,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:C1:WQMC1:x2-nearest,sprites:family:0x6311:shield:item-animation-code:C1:WQMC1,0x6311:shield:item-animation-code:C1:WQMC1,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/shld03-wqmc1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:C2:WQMC2:x2-nearest,sprites:family:0x6311:shield:item-animation-code:C2:WQMC2,0x6311:shield:item-animation-code:C2:WQMC2,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/shld05-wqmc2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:C3:WQMC3:x2-nearest,sprites:family:0x6311:shield:item-animation-code:C3:WQMC3,0x6311:shield:item-animation-code:C3:WQMC3,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/chalshld-wqmc3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:C4:WQMC4:x2-nearest,sprites:family:0x6311:shield:item-animation-code:C4:WQMC4,0x6311:shield:item-animation-code:C4:WQMC4,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/ohshld50-wqmc4,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:C5:WQMC5:x2-nearest,sprites:family:0x6311:shield:item-animation-code:C5:WQMC5,0x6311:shield:item-animation-code:C5:WQMC5,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/shld26-wqmc5,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:C6:WQMC6:x2-nearest,sprites:family:0x6311:shield:item-animation-code:C6:WQMC6,0x6311:shield:item-animation-code:C6:WQMC6,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/shld07-wqmc6,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:C7:WQMC7:x2-nearest,sprites:family:0x6311:shield:item-animation-code:C7:WQMC7,0x6311:shield:item-animation-code:C7:WQMC7,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/dwshld01-wqmc7,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:D1:WQMD1:x2-nearest,sprites:family:0x6311:shield:item-animation-code:D1:WQMD1,0x6311:shield:item-animation-code:D1:WQMD1,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/bdshld01-wqmd1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:D2:WQMD2:x2-nearest,sprites:family:0x6311:shield:item-animation-code:D2:WQMD2,0x6311:shield:item-animation-code:D2:WQMD2,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/dshld01-wqmd2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:D3:WQMD3:x2-nearest,sprites:family:0x6311:shield:item-animation-code:D3:WQMD3,0x6311:shield:item-animation-code:D3:WQMD3,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/ishld03-wqmd3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:shield:item-animation-code:D4:WQMD4:x2-nearest,sprites:family:0x6311:shield:item-animation-code:D4:WQMD4,0x6311:shield:item-animation-code:D4:WQMD4,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/shld05a-wqmd4,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:AX:WQMAX:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:AX:WQMAX,0x6311:weapon:item-animation-code:AX:WQMAX,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/ax1h01-wqmax,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:BS:WQMBS:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:BS:WQMBS,0x6311:weapon:item-animation-code:BS:WQMBS,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/bow05-wqmbs,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:BW:WQMBW:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:BW:WQMBW,0x6311:weapon:item-animation-code:BW:WQMBW,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/arropheo-wqmbw,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:CB:WQMCB:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:CB:WQMCB,0x6311:weapon:item-animation-code:CB:WQMCB,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/dwxbow01-wqmcb,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:CL:WQMCL:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:CL:WQMCL,0x6311:weapon:item-animation-code:CL:WQMCL,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/blun01-wqmcl,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:DD:WQMDD:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:DD:WQMDD,0x6311:weapon:item-animation-code:DD:WQMDD,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/cdnebdag-wqmdd,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:F0:WQMF0:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:F0:WQMF0,0x6311:weapon:item-animation-code:F0:WQMF0,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/blun13-wqmf0,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:F1:WQMF1:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:F1:WQMF1,0x6311:weapon:item-animation-code:F1:WQMF1,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/blun14d-wqmf1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:F2:WQMF2:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:F2:WQMF2,0x6311:weapon:item-animation-code:F2:WQMF2,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/npsw06-wqmf2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:F3:WQMF3:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:F3:WQMF3,0x6311:weapon:item-animation-code:F3:WQMF3,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/blun14-wqmf3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:FL:WQMFL:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:FL:WQMFL,0x6311:weapon:item-animation-code:FL:WQMFL,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/barlfl-wqmfl,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:FS:WQMFS:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:FS:WQMFS,0x6311:weapon:item-animation-code:FS:WQMFS,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/comps39-wqmfs,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:GS:WQMGS:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:GS:WQMGS,0x6311:weapon:item-animation-code:GS:WQMGS,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/staf11-wqmgs,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:H6:WQMH6:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:H6:WQMH6,0x6311:weapon:item-animation-code:H6:WQMH6,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/bearspir-wqmh6,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:HB:WQMHB:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:HB:WQMHB,0x6311:weapon:item-animation-code:HB:WQMHB,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/dwhalb01-wqmhb,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:M2:WQMM2:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:M2:WQMM2,0x6311:weapon:item-animation-code:M2:WQMM2,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/blun12-wqmm2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:MC:WQMMC:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:MC:WQMMC,0x6311:weapon:item-animation-code:MC:WQMMC,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/blun04-wqmmc,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:MS:WQMMS:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:MS:WQMMS,0x6311:weapon:item-animation-code:MS:WQMMS,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/blun06-wqmms,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:Q2:WQMQ2:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:Q2:WQMQ2,0x6311:weapon:item-animation-code:Q2:WQMQ2,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/staf02-wqmq2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:Q3:WQMQ3:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:Q3:WQMQ3,0x6311:weapon:item-animation-code:Q3:WQMQ3,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/misc5t-wqmq3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:Q4:WQMQ4:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:Q4:WQMQ4,0x6311:weapon:item-animation-code:Q4:WQMQ4,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/staf09-wqmq4,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:QS:WQMQS:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:QS:WQMQS,0x6311:weapon:item-animation-code:QS:WQMQS,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/enstaff-wqmqs,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:S0:WQMS0:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:S0:WQMS0,0x6311:weapon:item-animation-code:S0:WQMS0,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/sw1h01-wqms0,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:S1:WQMS1:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:S1:WQMS1,0x6311:weapon:item-animation-code:S1:WQMS1,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/bdsw1h06-wqms1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:S2:WQMS2:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:S2:WQMS2,0x6311:weapon:item-animation-code:S2:WQMS2,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/bdsw2h01-wqms2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:S3:WQMS3:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:S3:WQMS3,0x6311:weapon:item-animation-code:S3:WQMS3,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/misc9q-wqms3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:SC:WQMSC:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:SC:WQMSC,0x6311:weapon:item-animation-code:SC:WQMSC,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/dwsw1h01-wqmsc,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:SL:WQMSL:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:SL:WQMSL,0x6311:weapon:item-animation-code:SL:WQMSL,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/ohnslng1-wqmsl,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:SP:WQMSP:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:SP:WQMSP,0x6311:weapon:item-animation-code:SP:WQMSP,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/dwsper01-wqmsp,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:SS:WQMSS:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:SS:WQMSS,0x6311:weapon:item-animation-code:SS:WQMSS,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/chalcy1-wqmss,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6311:weapon:item-animation-code:WH:WQMWH:x2-nearest,sprites:family:0x6311:weapon:item-animation-code:WH:WQMWH,0x6311:weapon:item-animation-code:WH:WQMWH,x2-nearest,sprite/families/playable-characters/6311-elf-female-thief/aegis-wqmwh,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6312:body:armor-code:1:CDFT1:x2-nearest,sprites:family:0x6312:body:armor-code:1:CDFT1,0x6312:body:armor-code:1:CDFT1,x2-nearest,sprite/families/playable-characters/6312-dwarf-female-thief/cdft1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6312:body:armor-code:2:CDFT2:x2-nearest,sprites:family:0x6312:body:armor-code:2:CDFT2,0x6312:body:armor-code:2:CDFT2,x2-nearest,sprite/families/playable-characters/6312-dwarf-female-thief/cdft2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6312:body:armor-code:3:CDFT3:x2-nearest,sprites:family:0x6312:body:armor-code:3:CDFT3,0x6312:body:armor-code:3:CDFT3,x2-nearest,sprite/families/playable-characters/6312-dwarf-female-thief/cdft3,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6312:body:armor-code:4:CDFT4:x2-nearest,sprites:family:0x6312:body:armor-code:4:CDFT4,0x6312:body:armor-code:4:CDFT4,x2-nearest,sprite/families/playable-characters/6312-dwarf-female-thief/cdft4,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6312:helmet:item-animation-code:H0:WQSH0:x2-nearest,sprites:family:0x6312:helmet:item-animation-code:H0:WQSH0,0x6312:helmet:item-animation-code:H0:WQSH0,x2-nearest,sprite/families/playable-characters/6312-dwarf-female-thief/bdhelm09-wqsh0,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6312:helmet:item-animation-code:H1:WQSH1:x2-nearest,sprites:family:0x6312:helmet:item-animation-code:H1:WQSH1,0x6312:helmet:item-animation-code:H1:WQSH1,x2-nearest,sprite/families/playable-characters/6312-dwarf-female-thief/misc9p-wqsh1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6312:helmet:item-animation-code:H2:WQSH2:x2-nearest,sprites:family:0x6312:helmet:item-animation-code:H2:WQSH2,0x6312:helmet:item-animation-code:H2:WQSH2,x2-nearest,sprite/families/playable-characters/6312-dwarf-female-thief/dhelm01-wqsh2,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6312:helmet:item-animation-code:H5:WQSH5:x2-nearest,sprites:family:0x6312:helmet:item-animation-code:H5:WQSH5,0x6312:helmet:item-animation-code:H5:WQSH5,x2-nearest,sprite/families/playable-characters/6312-dwarf-female-thief/ihelm10-wqsh5,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6312:helmet:item-animation-code:J0:WQSJ0:x2-nearest,sprites:family:0x6312:helmet:item-animation-code:J0:WQSJ0,0x6312:helmet:item-animation-code:J0:WQSJ0,x2-nearest,sprite/families/playable-characters/6312-dwarf-female-thief/helm15-wqsj0,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
sprites:family:0x6312:helmet:item-animation-code:J1:WQSJ1:x2-nearest,sprites:family:0x6312:helmet:item-animation-code:J1:WQSJ1,0x6312:helmet:item-animation-code:J1:WQSJ1,x2-nearest,sprite/families/playable-characters/6312-dwarf-female-thief/chalhelm-wqsj1,,,,ready,,,not-assessed,,not-installed,,,not-evaluated,,
