owner_format,owner_resref,role,icon_resref
SPL,SPPR731,spellbook,SPPR731C
SPL,SPPR732,spellbook,SPPR732C
SPL,SPPR750,spellbook,SPPR750C
SPL,SPPR750B,spellbook,SPPR750C
SPL,SPPR751,spellbook,SPPR751C
SPL,SPSD02,spellbook,SPSD02C
SPL,SPSD03,spellbook,SPSD02C
SPL,SPWI101,spellbook,SPWI101C
SPL,SPWI299,spellbook,SPWI101C
SPL,SPWM188,spellbook,SPWI101C
SPL,SPIN925,spellbook,SPWI102C
SPL,SPWI102,spellbook,SPWI102C
SPL,SPIN956,spellbook,SPWI103C
SPL,SPWI103,spellbook,SPWI103C
SPL,OHBSKISS,spellbook,SPWI104C
SPL,OHNCHARM,spellbook,SPWI104C
SPL,SPIN119,spellbook,SPWI104C
SPL,SPIN614,spellbook,SPWI104C
SPL,SPIN980,spellbook,SPWI104C
SPL,SPWI104,spellbook,SPWI104C
SPL,SPWI929,spellbook,SPWI104C
SPL,SPWI930,spellbook,SPWI104C
SPL,SPWM162,spellbook,SPWI104C
SPL,SPWM186,spellbook,SPWI104C
SPL,SPIN937,spellbook,SPWI105C
SPL,SPWI020,spellbook,SPWI105C
SPL,SPWI105,spellbook,SPWI105C
SPL,SPDM101,spellbook,SPWI106B
SPL,OHRBLIND,spellbook,SPWI106C
SPL,SPWI106,spellbook,SPWI106C
SPL,SPWM178,spellbook,SPWI106C
SPL,SPWI107,spellbook,SPWI107C
SPL,SPWI108,spellbook,SPWI108C
SPL,SPWI110,spellbook,SPWI110C
SPL,SPWI111,spellbook,SPWI111C
SPL,BALTH06,spellbook,SPWI112C
SPL,EYEEGLM1,spellbook,SPWI112C
SPL,EYEEGLM2,spellbook,SPWI112C
SPL,EYEEGLM3,spellbook,SPWI112C
SPL,EYEEGLM4,spellbook,SPWI112C
SPL,EYEEGLM5,spellbook,SPWI112C
SPL,EYEEGLM6,spellbook,SPWI112C
SPL,EYEEGLM7,spellbook,SPWI112C
SPL,SPIN685,spellbook,SPWI112C
SPL,SPIN962,spellbook,SPWI112C
SPL,SPWI003,spellbook,SPWI112C
SPL,SPWI112,spellbook,SPWI112C
SPL,SPWI998,spellbook,SPWI112C
SPL,SPWI113,spellbook,SPWI113C
SPL,SPWI114,spellbook,SPWI114C
SPL,SPWI115,spellbook,SPWI115C
SPL,JWSLEEP,spellbook,SPWI116C
SPL,SPIN892,spellbook,SPWI116C
SPL,SPWI116,spellbook,SPWI116C
SPL,SPDM105,spellbook,SPWI117B
SPL,SPWI117,spellbook,SPWI117C
SPL,SPWI117A,spellbook,SPWI117C
SPL,SPDR101,spellbook,SPWI118C
SPL,SPPR984,spellbook,SPWI118C
SPL,SPWI118,spellbook,SPWI118C
SPL,OHBLDRAI,spellbook,SPWI119C
SPL,SPCL102,spellbook,SPWI119C
SPL,SPIN104,spellbook,SPWI119C
SPL,SPIN104A,spellbook,SPWI119C
SPL,SPIN545,spellbook,SPWI119C
SPL,SPIN545A,spellbook,SPWI119C
SPL,SPIN618,spellbook,SPWI119C
SPL,SPIN640,spellbook,SPWI119C
SPL,SPIN641,spellbook,SPWI119C
SPL,SPWI119,spellbook,SPWI119C
SPL,SPWI119A,spellbook,SPWI119C
SPL,SPWISH20,spellbook,SPWI119C
SPL,SPWISH21,spellbook,SPWI119C
SPL,SPWISH22,spellbook,SPWI119C
ITM,SCRL5U,item-inventory,SPWI120A
SPL,SPWI120,spellbook,SPWI120C
ITM,SCRL6D,item-inventory,SPWI123A
SPL,SPCL342,spellbook,SPWI123C
SPL,SPWI123,spellbook,SPWI123C
SPL,OHNRDKIL,spellbook,SPWI124C
SPL,OHNRDTEL,spellbook,SPWI124C
SPL,OHNVRD1,spellbook,SPWI124C
SPL,OHNVRD2,spellbook,SPWI124C
SPL,OHNVRD3,spellbook,SPWI124C
SPL,SPWI124,spellbook,SPWI124C
ITM,SCRLA6,item-inventory,SPWI125A
SPL,BDSHA01C,spellbook,SPWI125C
SPL,SPWI125,spellbook,SPWI125C
SPL,SPDM102,spellbook,SPWI201B
SPL,SPDM107,spellbook,SPWI201C
SPL,SPIN943,spellbook,SPWI201C
SPL,SPWI201,spellbook,SPWI201C
SPL,SPWI202,spellbook,SPWI202C
SPL,MISLEAD,spellbook,SPWI203C
SPL,OHDPOTN1,spellbook,SPWI203C
SPL,PROJIMAG,spellbook,SPWI203C
SPL,SIMULACR,spellbook,SPWI203C
SPL,SPWI203,spellbook,SPWI203C
SPL,OHBBCLT0,spellbook,SPWI204C
SPL,OHBWFOG,spellbook,SPWI204C
SPL,FLPR717A,spellbook,SPWI205C
SPL,OHBDRAG2,spellbook,SPWI205C
SPL,OHBTGAZE,spellbook,SPWI205C
SPL,OHREYEB3,spellbook,SPWI205C
SPL,OHRFEAR,spellbook,SPWI205C
SPL,SPIN105,spellbook,SPWI205C
SPL,SPIN675,spellbook,SPWI205C
SPL,SPIN680,spellbook,SPWI205C
SPL,SPIN807,spellbook,SPWI205C
SPL,SPIN882,spellbook,SPWI205C
SPL,SPIN890,spellbook,SPWI205C
SPL,SPIN891,spellbook,SPWI205C
SPL,SPIN895,spellbook,SPWI205C
SPL,SPIN981,spellbook,SPWI205C
SPL,SPWI205,spellbook,SPWI205C
SPL,OHNOPRTY,spellbook,SPWI206C
SPL,SPIN118,spellbook,SPWI206C
SPL,SPWI206,spellbook,SPWI206C
SPL,SPWI207,spellbook,SPWI207C
SPL,SPWI208,spellbook,SPWI208C
SPL,SPWI209,spellbook,SPWI209C
SPL,SPCL104,spellbook,SPWI210C
SPL,SPWI210,spellbook,SPWI210C
SPL,SPIN116,spellbook,SPWI211C
SPL,SPIN898,spellbook,SPWI211C
SPL,SPIN913,spellbook,SPWI211C
SPL,SPWI211,spellbook,SPWI211C
SPL,SPDM106,spellbook,SPWI212B
SPL,OHBWI212,spellbook,SPWI212C
SPL,OHWI212,spellbook,SPWI212C
SPL,SENDAIF2,spellbook,SPWI212C
SPL,SPIN697,spellbook,SPWI212C
SPL,SPWI212,spellbook,SPWI212C
SPL,SPWI298,spellbook,SPWI212C
SPL,SPIN917,spellbook,SPWI213C
SPL,SPIN940,spellbook,SPWI213C
SPL,SPIN979,spellbook,SPWI213C
SPL,SPWI004,spellbook,SPWI213C
SPL,SPWI213,spellbook,SPWI213C
SPL,SPWM187,spellbook,SPWI213C
SPL,BDVOID,spellbook,SPWI214C
SPL,SPIN826,spellbook,SPWI214C
SPL,SPWI214,spellbook,SPWI214C
SPL,SPWISH29,spellbook,SPWI214C
SPL,SPWISH41,spellbook,SPWI214C
SPL,SPWISH42,spellbook,SPWI214C
SPL,SPWISH43,spellbook,SPWI214C
SPL,SPWISH44,spellbook,SPWI214C
SPL,SPWISH45,spellbook,SPWI214C
SPL,SPDR201,spellbook,SPWI215C
SPL,SPIN566,spellbook,SPWI215C
SPL,SPIN683,spellbook,SPWI215C
SPL,SPIN914,spellbook,SPWI215C
SPL,SPWI215,spellbook,SPWI215C
SPL,SPIN599,spellbook,SPWI217C
SPL,SPIN926,spellbook,SPWI217C
SPL,SPIN927,spellbook,SPWI217C
SPL,SPIN934,spellbook,SPWI217C
SPL,SPIN935,spellbook,SPWI217C
SPL,SPIN936,spellbook,SPWI217C
SPL,SPIN938,spellbook,SPWI217C
SPL,SPIN939,spellbook,SPWI217C
SPL,SPIN987,spellbook,SPWI217C
SPL,SPWI217,spellbook,SPWI217C
SPL,SPWI940,spellbook,SPWI217C
SPL,SPDM103,spellbook,SPWI218B
SPL,SPWI218,spellbook,SPWI218C
SPL,SPWI219,spellbook,SPWI219C
ITM,SCRL6E,item-inventory,SPWI220A
SPL,SPWI220,spellbook,SPWI220C
ITM,SCRL6F,item-inventory,SPWI221A
ITM,SCRLAI,item-inventory,SPWI221A
SPL,SPWI221,spellbook,SPWI221C
SPL,SPWI222,spellbook,SPWI222C
ITM,SCRLA2,item-inventory,SPWI223A
SPL,SPWI223,spellbook,SPWI223C
ITM,SCRLA3,item-inventory,SPWI224A
SPL,SPWI224,spellbook,SPWI224C
SPL,OHDTITLE,spellbook,SPWI301C
SPL,SPIN678,spellbook,SPWI301C
SPL,SPIN722,spellbook,SPWI301C
SPL,SPIN723,spellbook,SPWI301C
SPL,SPIN731,spellbook,SPWI301C
SPL,SPIN732,spellbook,SPWI301C
SPL,SPIN733,spellbook,SPWI301C
SPL,SPIN734,spellbook,SPWI301C
SPL,SPIN735,spellbook,SPWI301C
SPL,SPIN736,spellbook,SPWI301C
SPL,SPIN737,spellbook,SPWI301C
SPL,SPIN738,spellbook,SPWI301C
SPL,SPIN745,spellbook,SPWI301C
SPL,SPIN746,spellbook,SPWI301C
SPL,SPIN871,spellbook,SPWI301C
SPL,SPIN896,spellbook,SPWI301C
SPL,SPPR515D,spellbook,SPWI301C
SPL,SPWI301,spellbook,SPWI301C
SPL,SPWM101,spellbook,SPWI301C
SPL,SPWM101D,spellbook,SPWI301C
SPL,SPWM143,spellbook,SPWI301C
SPL,BPDISPEL,spellbook,SPWI302C
SPL,SPIN112,spellbook,SPWI302C
SPL,SPIN550,spellbook,SPWI302C
SPL,SPIN645,spellbook,SPWI302C
SPL,SPIN646,spellbook,SPWI302C
SPL,SPIN662,spellbook,SPWI302C
SPL,SPIN703,spellbook,SPWI302C
SPL,SPIN712,spellbook,SPWI302C
SPL,SPIN724,spellbook,SPWI302C
SPL,SPIN725,spellbook,SPWI302C
SPL,SPIN728,spellbook,SPWI302C
SPL,SPIN729,spellbook,SPWI302C
SPL,SPIN778,spellbook,SPWI302C
SPL,SPIN779,spellbook,SPWI302C
SPL,SPIN866,spellbook,SPWI302C
SPL,SPIN992,spellbook,SPWI302C
SPL,SPWI051,spellbook,SPWI302C
SPL,SPWI326,spellbook,SPWI302C
SPL,SW2H10DM,spellbook,SPWI302C
SPL,JWONEHIT,spellbook,SPWI303C
SPL,SPIN720,spellbook,SPWI303C
SPL,SPIN721,spellbook,SPWI303C
SPL,SPIN726,spellbook,SPWI303C
SPL,SPIN911,spellbook,SPWI303C
SPL,SPWI303,spellbook,SPWI303C
SPL,SPWI888,spellbook,SPWI303C
SPL,SPWM102,spellbook,SPWI303C
SPL,SPWM103,spellbook,SPWI303C
SPL,SPWM104,spellbook,SPWI303C
SPL,SPWM105,spellbook,SPWI303C
SPL,SPWM107,spellbook,SPWI303C
SPL,SPWM108,spellbook,SPWI303C
SPL,SPWM109,spellbook,SPWI303C
SPL,SPWM110,spellbook,SPWI303C
SPL,SPWM112,spellbook,SPWI303C
SPL,SPWM115,spellbook,SPWI303C
SPL,SPWM117,spellbook,SPWI303C
SPL,SPWM118,spellbook,SPWI303C
SPL,SPWM120,spellbook,SPWI303C
SPL,SPWM128,spellbook,SPWI303C
SPL,SPWM130,spellbook,SPWI303C
SPL,SPWM134,spellbook,SPWI303C
SPL,SPWM153,spellbook,SPWI303C
SPL,SPWM199,spellbook,SPWI303C
SPL,BALTH01,spellbook,SPWI304C
SPL,BTEST1B,spellbook,SPWI304C
SPL,JWDEATH,spellbook,SPWI304C
SPL,OHBFBALL,spellbook,SPWI304C
SPL,OHBWI304,spellbook,SPWI304C
SPL,OHHFROST,spellbook,SPWI304C
SPL,RODS01B,spellbook,SPWI304C
SPL,SPCTMD01,spellbook,SPWI304C
SPL,SPCTMD02,spellbook,SPWI304C
SPL,SPIN701,spellbook,SPWI304C
SPL,SPIN713,spellbook,SPWI304C
SPL,SPIN817,spellbook,SPWI304C
SPL,SPIN818,spellbook,SPWI304C
SPL,SPIN819,spellbook,SPWI304C
SPL,SPIN912,spellbook,SPWI304C
SPL,SPWI001,spellbook,SPWI304C
SPL,SPWI304,spellbook,SPWI304C
SPL,SPWI957,spellbook,SPWI304C
SPL,RUNRUN,spellbook,SPWI305C
SPL,SPIN572,spellbook,SPWI305C
SPL,SPIN828,spellbook,SPWI305C
SPL,SPIN978,spellbook,SPWI305C
SPL,SPRA301,spellbook,SPWI305C
SPL,SPWI055,spellbook,SPWI305C
SPL,SPWI056,spellbook,SPWI305C
SPL,SPWI305,spellbook,SPWI305C
SPL,SPWI307,spellbook,SPWI307C
SPL,CDSTAF12,spellbook,SPWI308C
SPL,OHBWI308,spellbook,SPWI308C
SPL,SPCL722,spellbook,SPWI308C
SPL,SPDR301,spellbook,SPWI308C
SPL,SPIN579,spellbook,SPWI308C
SPL,SPIN714,spellbook,SPWI308C
SPL,SPIN897,spellbook,SPWI308C
SPL,SPIN932,spellbook,SPWI308C
SPL,SPIN933,spellbook,SPWI308C
SPL,SPIN989,spellbook,SPWI308C
SPL,SPWI002,spellbook,SPWI308C
SPL,SPWI017,spellbook,SPWI308C
SPL,SPWI025,spellbook,SPWI308C
SPL,SPWI026,spellbook,SPWI308C
SPL,SPWI027,spellbook,SPWI308C
SPL,SPWI308,spellbook,SPWI308C
SPL,SPWI399,spellbook,SPWI308C
SPL,SPWI997,spellbook,SPWI308C
SPL,SPWI014,spellbook,SPWI309C
SPL,SPWI309,spellbook,SPWI309C
SPL,ABZAWAY,spellbook,SPWI310C
SPL,BALTH09,spellbook,SPWI310C
SPL,CH3AWAY,spellbook,SPWI310C
SPL,DGWHIRL,spellbook,SPWI310C
SPL,JWFALL,spellbook,SPWI310C
SPL,JWWHIRL,spellbook,SPWI310C
SPL,OHRROLF1,spellbook,SPWI310C
SPL,OHSUMMON,spellbook,SPWI310C
SPL,OHWAKEUP,spellbook,SPWI310C
SPL,SPIN547,spellbook,SPWI310C
SPL,SPIN643,spellbook,SPWI310C
SPL,SPIN658,spellbook,SPWI310C
SPL,SPIN695,spellbook,SPWI310C
SPL,SPWI310,spellbook,SPWI310C
SPL,SPWISH27,spellbook,SPWI310C
SPL,OHWI311,spellbook,SPWI311C
SPL,SPIN546,spellbook,SPWI311C
SPL,SPRA303,spellbook,SPWI311C
SPL,SPWI311,spellbook,SPWI311C
SPL,BDSHA06B,spellbook,SPWI312C
SPL,BDSW2H01,spellbook,SPWI312C
SPL,OHBEWWSL,spellbook,SPWI312C
SPL,OHRTEARS,spellbook,SPWI312C
SPL,SPIN575,spellbook,SPWI312C
SPL,SPIN635,spellbook,SPWI312C
SPL,SPIN977,spellbook,SPWI312C
SPL,SPIN983,spellbook,SPWI312C
SPL,SPWI312,spellbook,SPWI312C
SPL,SPWISH25,spellbook,SPWI312C
SPL,SPWM164,spellbook,SPWI312C
SPL,SPIN562,spellbook,SPWI313C
SPL,SPIN564,spellbook,SPWI313C
SPL,SPWI313,spellbook,SPWI313C
SPL,SPWI950,spellbook,SPWI313C
SPL,MELIS03,spellbook,SPWI314C
SPL,SPDM108,spellbook,SPWI314C
SPL,SPIN106,spellbook,SPWI314C
SPL,SPIN106A,spellbook,SPWI314C
SPL,SPIN106B,spellbook,SPWI314C
SPL,SPIN879,spellbook,SPWI314C
SPL,SPIN900,spellbook,SPWI314C
SPL,SPIN996,spellbook,SPWI314C
SPL,SPIN997,spellbook,SPWI314C
SPL,SPIN997A,spellbook,SPWI314C
SPL,SPIN997B,spellbook,SPWI314C
SPL,SPWI314,spellbook,SPWI314C
SPL,SPWI314A,spellbook,SPWI314C
SPL,SPWI314B,spellbook,SPWI314C
SPL,SPWI315,spellbook,SPWI315C
SPL,SPIN910,spellbook,SPWI316C
SPL,SPPR982,spellbook,SPWI316C
SPL,SPWI316,spellbook,SPWI316C
SPL,SPWI943,spellbook,SPWI316C
SPL,SPIN924,spellbook,SPWI317C
SPL,SPWI317,spellbook,SPWI317C
ITM,SCRL6G,item-inventory,SPWI318A
SPL,SPRA302,spellbook,SPWI318C
SPL,SPRA302B,spellbook,SPWI318C
SPL,SPWI318,spellbook,SPWI318C
SPL,SPWI318B,spellbook,SPWI318C
ITM,SCRL6H,item-inventory,SPWI319A
SPL,SPWI319,spellbook,SPWI319C
ITM,SCRL6I,item-inventory,SPWI320A
SPL,SPWI320,spellbook,SPWI320C
ITM,SCRL6J,item-inventory,SPWI321A
SPL,SPWI321,spellbook,SPWI321C
ITM,SCRL6K,item-inventory,SPWI322A
SPL,OHBDDETI,spellbook,SPWI322C
SPL,SPSH001,spellbook,SPWI322C
SPL,SPWI322,spellbook,SPWI322C
ITM,SCRL6L,item-inventory,SPWI324A
SPL,SPCL742,spellbook,SPWI324C
SPL,SPWI324,spellbook,SPWI324C
ITM,SCRLA5,item-inventory,SPWI325A
SPL,SPIN602,spellbook,SPWI325C
SPL,SPIN603,spellbook,SPWI325C
SPL,SPIN604,spellbook,SPWI325C
SPL,SPIN605,spellbook,SPWI325C
SPL,SPIN606,spellbook,SPWI325C
SPL,SPIN607,spellbook,SPWI325C
SPL,SPIN609,spellbook,SPWI325C
SPL,SPIN610,spellbook,SPWI325C
SPL,SPIN611,spellbook,SPWI325C
SPL,SPIN617,spellbook,SPWI325C
SPL,SPIN619,spellbook,SPWI325C
SPL,SPIN621,spellbook,SPWI325C
SPL,SPIN625,spellbook,SPWI325C
SPL,SPWI325,spellbook,SPWI325C
SPL,SPWISH15,spellbook,SPWI325C
SPL,SPWISH23,spellbook,SPWI325C
ITM,SCRLA7,item-inventory,SPWI326A
SPL,OHBNOTRP,spellbook,SPWI326C
SPL,OHBREMOV,spellbook,SPWI326C
SPL,OHBWI302,spellbook,SPWI326C
SPL,SPWI302,spellbook,SPWI326C
SPL,BDSHA01A,spellbook,SPWI401C
SPL,INSANITY,spellbook,SPWI401C
SPL,SPIN704,spellbook,SPWI401C
SPL,SPIN838,spellbook,SPWI401C
SPL,SPIN839,spellbook,SPWI401C
SPL,SPIN976,spellbook,SPWI401C
SPL,SPPR709,spellbook,SPWI401C
SPL,SPPR983,spellbook,SPWI401C
SPL,SPWI401,spellbook,SPWI401C
SPL,BALTH08,spellbook,SPWI402C
SPL,BDDDOORX,spellbook,SPWI402C
SPL,LICHTEL,spellbook,SPWI402C
SPL,OHBTELWE,spellbook,SPWI402C
SPL,OHNDDOOR,spellbook,SPWI402C
SPL,SPIN565,spellbook,SPWI402C
SPL,SPIN660,spellbook,SPWI402C
SPL,SPIN671,spellbook,SPWI402C
SPL,SPWI402,spellbook,SPWI402C
SPL,SPWI926,spellbook,SPWI402C
SPL,SPWI931,spellbook,SPWI402C
SPL,SPWI982,spellbook,SPWI402C
SPL,SPWI994,spellbook,SPWI402C
SPL,SPWI995,spellbook,SPWI402C
ITM,SCRL1W,item-inventory,SPWI403A
SPL,OHBGLOV1,spellbook,SPWI403C
SPL,SPWI403,spellbook,SPWI403C
ITM,SCRL1X,item-inventory,SPWI404A
SPL,OHBICEW,spellbook,SPWI404C
SPL,SPWI404,spellbook,SPWI404C
SPL,BALTH10,spellbook,SPWI405C
SPL,OHBWI405,spellbook,SPWI405C
SPL,SPDR401,spellbook,SPWI405C
SPL,SPIN544,spellbook,SPWI405C
SPL,SPIN672,spellbook,SPWI405C
SPL,SPIN687,spellbook,SPWI405C
SPL,SPIN698,spellbook,SPWI405C
SPL,SPWI405,spellbook,SPWI405C
SPL,SPWI927,spellbook,SPWI405C
SPL,SPWI406,spellbook,SPWI406C
SPL,SPWM125,spellbook,SPWI406C
SPL,SPWM126,spellbook,SPWI406C
SPL,SPIN776,spellbook,SPWI407C
SPL,SPIN865,spellbook,SPWI407C
SPL,SPIN888,spellbook,SPWI407C
SPL,SPIN889,spellbook,SPWI407C
SPL,SPIN945,spellbook,SPWI407C
SPL,SPIN946,spellbook,SPWI407C
SPL,SPIN947,spellbook,SPWI407C
SPL,SPIN948,spellbook,SPWI407C
SPL,SPIN949,spellbook,SPWI407C
SPL,SPIN950,spellbook,SPWI407C
SPL,SPIN984,spellbook,SPWI407C
SPL,SPWI053,spellbook,SPWI407C
SPL,SPWI407,spellbook,SPWI407C
ITM,SCRL1V,item-inventory,SPWI408A
ITM,SCRL2B,item-inventory,SPWI408A
SPL,MELSTONE,spellbook,SPWI408C
SPL,OHWI408,spellbook,SPWI408C
SPL,SPIN694,spellbook,SPWI408C
SPL,SPWI408,spellbook,SPWI408C
ITM,SCRLA8,item-inventory,SPWI409A
SPL,BALSHLD2,spellbook,SPWI409C
SPL,KELDORN,spellbook,SPWI409C
SPL,LEAT23A,spellbook,SPWI409C
SPL,OHBCDIS,spellbook,SPWI409C
SPL,OHBDEMI,spellbook,SPWI409C
SPL,SPCL237D,spellbook,SPWI409C
SPL,SPCRYOD,spellbook,SPWI409C
SPL,SPIMIXD,spellbook,SPWI409C
SPL,SPIN612,spellbook,SPWI409C
SPL,SPIN630,spellbook,SPWI409C
SPL,SPIN639,spellbook,SPWI409C
SPL,SPPR951D,spellbook,SPWI409C
SPL,SPPR952D,spellbook,SPWI409C
SPL,SPWI403D,spellbook,SPWI409C
SPL,SPWI409,spellbook,SPWI409C
SPL,SPWI418D,spellbook,SPWI409C
ITM,SCRLAK,item-inventory,SPWI410A
SPL,SPWI410,spellbook,SPWI410C
SPL,SPWI411,spellbook,SPWI411C
SPL,BALTH07,spellbook,SPWI412C
SPL,SPIN530,spellbook,SPWI412C
SPL,SPIN532,spellbook,SPWI412C
SPL,SPIN682,spellbook,SPWI412C
SPL,SPWI412,spellbook,SPWI412C
SPL,OHBSUZA1,spellbook,SPWI413C
SPL,SPCL415A,spellbook,SPWI413C
SPL,SPIN853,spellbook,SPWI413C
SPL,SPWI413,spellbook,SPWI413C
SPL,SPWI413A,spellbook,SPWI413C
SPL,SPWI853,spellbook,SPWI413C
SPL,MARW201,spellbook,SPWI414C
SPL,MARW301,spellbook,SPWI414C
SPL,MARW401,spellbook,SPWI414C
SPL,SPWI414,spellbook,SPWI414C
SPL,SPWI414A,spellbook,SPWI414C
SPL,SPIN538,spellbook,SPWI415C
SPL,SPIN623,spellbook,SPWI415C
SPL,SPIN825,spellbook,SPWI415C
SPL,SPIN830,spellbook,SPWI415C
SPL,SPIN831,spellbook,SPWI415C
SPL,SPIN884,spellbook,SPWI415C
SPL,SPIN918,spellbook,SPWI415C
SPL,SPWI415,spellbook,SPWI415C
SPL,SPWM113,spellbook,SPWI415C
SPL,SPWM114,spellbook,SPWI415C
SPL,SPWM145,spellbook,SPWI415C
SPL,SPWM152,spellbook,SPWI415C
SPL,SPWM167,spellbook,SPWI415C
SPL,SPWM179,spellbook,SPWI415C
SPL,SPWM183,spellbook,SPWI415C
SPL,SPWM191,spellbook,SPWI415C
SPL,SPWM198,spellbook,SPWI415C
SPL,OHRSHDR,spellbook,SPWI416C
SPL,SPIN001,spellbook,SPWI416C
SPL,SPWI416,spellbook,SPWI416C
ITM,SCRL6M,item-inventory,SPWI417A
SPL,CDHLYSY2,spellbook,SPWI417C
SPL,CDHLYSYM,spellbook,SPWI417C
SPL,SPCL931,spellbook,SPWI417C
SPL,SPCL932,spellbook,SPWI417C
SPL,SPCL933,spellbook,SPWI417C
SPL,SPCL934,spellbook,SPWI417C
SPL,SPWI417,spellbook,SPWI417C
ITM,SCRL6N,item-inventory,SPWI418A
SPL,BALSHLD,spellbook,SPWI418C
SPL,BDSHA12A,spellbook,SPWI418C
SPL,SPIN644,spellbook,SPWI418C
SPL,SPWI418,spellbook,SPWI418C
ITM,SCRL6O,item-inventory,SPWI419A
SPL,SPWI419,spellbook,SPWI419C
ITM,SCRL6P,item-inventory,SPWI420A
SPL,SPWI420,spellbook,SPWI420C
SPL,SPWI420D,spellbook,SPWI420C
SPL,SPWI420P,spellbook,SPWI420C
ITM,SCRL6Q,item-inventory,SPWI421A
SPL,SPWI421,spellbook,SPWI421C
ITM,SCRL6R,item-inventory,SPWI423A
SPL,SPWI423,spellbook,SPWI423C
ITM,SCRLAJ,item-inventory,SPWI424A
ITM,SCRLAQ,item-inventory,SPWI424A
SPL,SPWI424,spellbook,SPWI424C
ITM,SCRLA1,item-inventory,SPWI425A
SPL,SPWI425,spellbook,SPWI425C
SPL,SPIN622,spellbook,SPWI501C
SPL,SPWI501,spellbook,SPWI501C
SPL,SPIN642,spellbook,SPWI502C
SPL,SPIN673,spellbook,SPWI502C
SPL,SPIN789,spellbook,SPWI502C
SPL,SPIN808,spellbook,SPWI502C
SPL,SPIN813,spellbook,SPWI502C
SPL,SPIN820,spellbook,SPWI502C
SPL,SPIN824,spellbook,SPWI502C
SPL,SPIN836,spellbook,SPWI502C
SPL,SPIN864,spellbook,SPWI502C
SPL,SPIN960,spellbook,SPWI502C
SPL,SPIN961,spellbook,SPWI502C
SPL,SPWI015,spellbook,SPWI502C
SPL,SPWI016,spellbook,SPWI502C
SPL,SPWI018,spellbook,SPWI502C
SPL,SPWI054,spellbook,SPWI502C
SPL,SPWI502,spellbook,SPWI502C
SPL,SPWI953,spellbook,SPWI502C
SPL,SPCRYO01,spellbook,SPWI503C
SPL,SPIN627,spellbook,SPWI503C
SPL,SPWI503,spellbook,SPWI503C
SPL,SPWI504,spellbook,SPWI504C
SPL,OHRSHAD,spellbook,SPWI505C
SPL,SENBEHGA,spellbook,SPWI505C
SPL,SENBEHKD,spellbook,SPWI505C
SPL,SPIN592,spellbook,SPWI505C
SPL,SPIN593,spellbook,SPWI505C
SPL,SPIN598,spellbook,SPWI505C
SPL,SPIN600,spellbook,SPWI505C
SPL,SPIN629,spellbook,SPWI505C
SPL,SPIN664,spellbook,SPWI505C
SPL,SPIN665,spellbook,SPWI505C
SPL,SPIN765,spellbook,SPWI505C
SPL,SPIN766,spellbook,SPWI505C
SPL,SPIN767,spellbook,SPWI505C
SPL,SPIN768,spellbook,SPWI505C
SPL,SPIN769,spellbook,SPWI505C
SPL,SPIN770,spellbook,SPWI505C
SPL,SPIN771,spellbook,SPWI505C
SPL,SPIN773,spellbook,SPWI505C
SPL,SPIN775,spellbook,SPWI505C
SPL,SPIN777,spellbook,SPWI505C
SPL,SPIN780,spellbook,SPWI505C
SPL,SPIN781,spellbook,SPWI505C
SPL,SPIN782,spellbook,SPWI505C
SPL,SPIN784,spellbook,SPWI505C
SPL,SPIN785,spellbook,SPWI505C
SPL,SPIN787,spellbook,SPWI505C
SPL,SPIN793,spellbook,SPWI505C
SPL,SPIN794,spellbook,SPWI505C
SPL,SPIN795,spellbook,SPWI505C
SPL,SPIN796,spellbook,SPWI505C
SPL,SPIN797,spellbook,SPWI505C
SPL,SPIN800,spellbook,SPWI505C
SPL,SPIN801,spellbook,SPWI505C
SPL,SPIN802,spellbook,SPWI505C
SPL,SPIN804,spellbook,SPWI505C
SPL,SPIN805,spellbook,SPWI505C
SPL,SPWI505,spellbook,SPWI505C
SPL,DEMOCHM,spellbook,SPWI506C
SPL,OHREYEB1,spellbook,SPWI506C
SPL,OHRMJAR,spellbook,SPWI506C
SPL,SPIN883,spellbook,SPWI506C
SPL,SPIN975,spellbook,SPWI506C
SPL,SPIN985,spellbook,SPWI506C
SPL,SPWI506,spellbook,SPWI506C
SPL,SPWI507,spellbook,SPWI507C
SPL,OHBBANNO,spellbook,SPWI508C
SPL,OHBJOKE1,spellbook,SPWI508C
SPL,OHBJOKE2,spellbook,SPWI508C
SPL,OHBJOKE3,spellbook,SPWI508C
SPL,OHBJOKMY,spellbook,SPWI508C
SPL,SPDR501,spellbook,SPWI508C
SPL,SPIN674,spellbook,SPWI508C
SPL,SPWI050,spellbook,SPWI508C
SPL,SPWI508,spellbook,SPWI508C
SPL,SPWI509,spellbook,SPWI509C
ITM,SCRL6S,item-inventory,SPWI510A
SPL,SPWI510,spellbook,SPWI510C
ITM,SCRL6T,item-inventory,SPWI511A
SPL,SPWI511,spellbook,SPWI511C
ITM,SCRL5T,item-inventory,SPWI512A
SPL,SPWI512,spellbook,SPWI512C
ITM,SCRL6U,item-inventory,SPWI513A
SPL,SPWI513,spellbook,SPWI513C
SPL,SPWISH26,spellbook,SPWI513C
SPL,SPWISH38,spellbook,SPWI513C
ITM,SCRL6V,item-inventory,SPWI514A
SPL,SPWI514,spellbook,SPWI514C
ITM,SCRL6W,item-inventory,SPWI515A
SPL,SPWI515,spellbook,SPWI515C
